id_Siniestro; Importe pagado ;Estado;Fecha Siniestro;Mes;Año;Unidad de Negocio;Id_PAS;Localidad de Ocurrencia;CP;Provincia;Marca;Modelo;Versión;Año;Suma Asegurada
5154;$ 1.246.500,00;CERRADO;13/10/2023;Octubre;2023;USE;1577;POSADAS;3300;Misiones;BAJAJ;STREET;ROUSER  200 NS;2018;$ 1.246.500,00
4716;$ 1.639.000,00;CERRADO;14/9/2023;Septiembre;2023;Mar del Plata;1498;MAR DEL PLATA;7600;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2021;$ 1.639.000,00
4272;$ 1.188.000,00;CERRADO;15/8/2023;Agosto;2023;Buenos Aires;26;C.A.B.A.;1000;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2022;$ 1.188.000,00
7033;$ 6.572.500,00;CERRADO;15/1/2024;Enero;2024;Buenos Aires;1732;GRAND BOURG;1615;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2023;$ 6.572.500,00
6561;$ 668.500,00;CERRADO;24/12/2023;Diciembre;2023;USE;8;VILLA BOSCH;1682;Buenos Aires;ZANELLA;CUB;ZB 110 RT NEW;2022;$ 668.500,00
8217;$ 1.855.000,00;CERRADO;6/3/2024;Marzo;2024;USE;11;BURZACO;1852;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;$ 1.855.000,00
5063;$ 885.000,00;CERRADO;7/10/2023;Octubre;2023;Buenos Aires;120;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2017;$ 885.000,00
6233;$ 1.613.000,00;CERRADO;9/12/2023;Diciembre;2023;Buenos Aires;1072;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 NEW;2016;$ 1.613.000,00
5107;$ 2.325.000,00;CERRADO;10/10/2023;Octubre;2023;Buenos Aires;26;GOMEZ VALENTIN 2801-3900;1191;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2023;$ 2.325.000,00
6453;$ 1.430.000,00;CERRADO;19/12/2023;Diciembre;2023;Buenos Aires;632;MAR DEL PLATA 901-1100;1407;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2016;$ 1.430.000,00
5545;$ 569.500,00;CERRADO;4/11/2023;Noviembre;2023;USE;8;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;MONDIAL;CUB;110 LD H C/D MAX;2021;$ 569.500,00
5416;$ 890.063,00;CERRADO;28/10/2023;Octubre;2023;Buenos Aires;1473;PEREZ ROQUE 2501-4900;1430;C.A. de Buenos Aires;SUZUKI;SPORT;GIXXER 150 (GSX);2018;$ 890.063,00
5370;$ 474.000,00;CERRADO;26/10/2023;Octubre;2023;Buenos Aires;199;GRAND BOURG;1615;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2022;$ 474.000,00
5076;$ 610.000,00;CERRADO;8/10/2023;Octubre;2023;Buenos Aires;206;GENERAL PACHECO;1617;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ TUNNING;2017;$ 610.000,00
4826;$ 336.000,00;CERRADO;21/9/2023;Septiembre;2023;Buenos Aires;154;ESCOBAR;1625;Buenos Aires;HONDA;BUSINESS;WAVE  100 NF SD;2012;$ 336.000,00
6177;$ 1.750.000,00;CERRADO;6/12/2023;Diciembre;2023;Buenos Aires;1462;PILAR;1629;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;$ 1.750.000,00
5397;$ 611.500,00;CERRADO;27/10/2023;Octubre;2023;Buenos Aires;247;VICENTE LOPEZ;1638;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;$ 611.500,00
5980;$ 2.604.000,00;CERRADO;27/11/2023;Noviembre;2023;USE;11;SAN ISIDRO;1642;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2018;$ 2.604.000,00
5047;$ 1.372.000,00;CERRADO;6/10/2023;Octubre;2023;Buenos Aires;1180;SAN ANDRES;1651;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2017;$ 1.372.000,00
4981;$ 531.500,00;CERRADO;1/10/2023;Octubre;2023;Buenos Aires;1291;VILLA LOMA HERMOSA;1657;Buenos Aires;ZANELLA;STREET;RX 150 Z7;2018;$ 531.500,00
5155;$ 1.421.500,00;CERRADO;13/10/2023;Octubre;2023;Buenos Aires;517;MUÑIZ;1663;Buenos Aires;KEEWAY;-;KEEWAY KLIGHT 202;2023;$ 1.421.500,00
4581;$ 345.500,00;CERRADO;5/9/2023;Septiembre;2023;9 de julio (provincia de Bs.As);287;MARCOS PAZ;1727;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2022;$ 345.500,00
3099;$ 314.000,00;CERRADO;12/5/2023;Mayo;2023;Buenos Aires;919;MORENO;1740;Buenos Aires;MOTOMEL;STREET;150 S2;2022;$ 314.000,00
4942;$ 768.000,00;CERRADO;29/9/2023;Septiembre;2023;Buenos Aires;541;SAN JUSTO;1754;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;$ 768.000,00
5022;$ 4.043.000,00;CERRADO;4/10/2023;Octubre;2023;Buenos Aires;517;VILLA CELINA;1771;Buenos Aires;BENELLI;TECH BIKE;RK6       600;2013;$ 4.043.000,00
5709;$ 964.940,00;CERRADO;13/11/2023;Noviembre;2023;Cordoba;78;TRISTAN SUAREZ;1806;Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2022;$ 964.940,00
4943;$ 7.300.000,00;CERRADO;29/9/2023;Septiembre;2023;Buenos Aires;26;CAÑUELAS;1814;Buenos Aires;KAWASAKI;ON OFF;KLR  650;2023;$ 7.300.000,00
4460;$ 1.037.000,00;CERRADO;28/8/2023;Agosto;2023;Buenos Aires;263;BARRIO LA TABLADA;1846;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2013;$ 1.037.000,00
6430;$ 867.554,00;CERRADO;18/12/2023;Diciembre;2023;La Plata;62;SARANDI;1872;Buenos Aires;YAMAHA;STREET;125 YBR E;2015;$ 867.554,00
4993;$ 1.539.000,00;CERRADO;2/10/2023;Octubre;2023;Buenos Aires;1545;BERAZATEGUI;1884;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2023;$ 1.539.000,00
5471;$ 447.500,00;CERRADO;31/10/2023;Octubre;2023;La Plata;1251;LA PLATA;1900;Buenos Aires;ZANELLA;STREET;DUE 110 CLASSIC G2;2021;$ 447.500,00
5577;$ 2.288.000,00;CERRADO;6/11/2023;Noviembre;2023;La Plata;1006;LA PLATA;1900;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2022;$ 2.288.000,00
5853;$ 818.500,00;CERRADO;21/11/2023;Noviembre;2023;USE;11;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2019;$ 818.500,00
6581;$ 710.000,00;CERRADO;25/12/2023;Diciembre;2023;Buenos Aires;367;LA PLATA;1900;Buenos Aires;CORVEN;ENDURO;TRIAX   150 R3;2018;$ 710.000,00
5564;$ 341.500,00;CERRADO;5/11/2023;Noviembre;2023;Buenos Aires;1086;GUALEGUAYCHU;2820;Entre Rios;GILERA;CUB;110 SMASH VS;2016;$ 341.500,00
5181;$ 399.500,00;CERRADO;15/10/2023;Octubre;2023;Concordia;127;CONCORDIA;3200;Entre Rios;GILERA;CUB;110 SMASH VS;2022;$ 399.500,00
6292;$ 3.180.000,00;CERRADO;12/12/2023;Diciembre;2023;Concepcion del Uruguay;1778;CONCEPCION DEL URUGUAY;3260;Entre Rios;HONDA;ON OFF;XR  250  TORNADO;2022;$ 3.180.000,00
6133;$ 1.237.500,00;CERRADO;4/12/2023;Diciembre;2023;Buenos Aires;1543;MERCEDES;3470;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 1.237.500,00
6071;$ 4.996.000,00;CERRADO;1/12/2023;Diciembre;2023;Buenos Aires;26;RESISTENCIA;3500;Chaco;KTM;TOURING;DUKE 390 NAKED;2023;$ 4.996.000,00
5267;$ 2.237.500,00;CERRADO;20/10/2023;Octubre;2023;Cordoba;111;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  250  TORNADO;2022;$ 2.237.500,00
5371;$ 1.307.000,00;CERRADO;26/10/2023;Octubre;2023;Buenos Aires;1072;CORDOBA;5000;Cordoba;BAJAJ;STREET;ROUSER  200 NS;2019;$ 1.307.000,00
5766;$ 927.000,00;CERRADO;16/11/2023;Noviembre;2023;Cordoba;822;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2017;$ 927.000,00
6134;$ 1.152.000,00;CERRADO;4/12/2023;Diciembre;2023;Cordoba;111;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 1.152.000,00
6562;$ 3.172.500,00;CERRADO;24/12/2023;Diciembre;2023;Cordoba;1309;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  250  TORNADO;2014;$ 3.172.500,00
5193;$ 788.500,00;CERRADO;16/10/2023;Octubre;2023;Cordoba;1583;VILLA CARLOS PAZ;5152;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;$ 788.500,00
5873;$ 3.002.500,00;CERRADO;22/11/2023;Noviembre;2023;Mar del Plata;1709;VILLA CARLOS PAZ;5152;Cordoba;HONDA;ON OFF;NX  400 FALCON;2011;$ 3.002.500,00
5901;$ 1.209.500,00;CERRADO;23/11/2023;Noviembre;2023;Cordoba;1716;COLONIA CAROYA;5223;Cordoba;CORVEN;ENDURO;TRIAX 250 TXR;2021;$ 1.209.500,00
4011;$ 534.500,00;CERRADO;28/7/2023;Julio;2023;Mendoza;961;MENDOZA;5500;Mendoza;HONDA;BUSINESS;WAVE  110S C/D;2018;$ 534.500,00
6339;$ 1.215.000,00;CERRADO;14/12/2023;Diciembre;2023;Buenos Aires;1787;LAS TONINAS;7106;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;$ 1.215.000,00
5803;$ 1.084.500,00;CERRADO;18/11/2023;Noviembre;2023;Mar del Plata;1689;SANTA CLARA DEL MAR;7609;Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2014;$ 1.084.500,00
5635;$ 854.000,00;CERRADO;9/11/2023;Noviembre;2023;USE;1406;NEUQUEN;8300;Neuquen;HONDA;BUSINESS;C BIZ 125 KS;2015;$ 854.000,00
6452;$ 675.000,00;CERRADO;19/12/2023;Diciembre;2023;USE;1470;NEUQUEN;8300;Neuquen;ZANELLA;CUB;ZB 110 LT NEW;2023;$ 675.000,00
6007;$ 1.855.000,00;CERRADO;28/11/2023;Noviembre;2023;Buenos Aires;45;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 1.855.000,00
2285;$ 1.680.000,00;CERRADO;3/3/2023;Marzo;2023;Cordoba;111;SALDAN;5149;Cordoba;YAMAHA;STREET;250 FZ 25;2022;$ 1.680.000,00
281;$ 222.000,00;CERRADO;22/7/2022;Julio;2022;Buenos Aires;36;VILLA JARDIN;1748;Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2013;$ 222.000,00
1070;$ 438.000,00;CERRADO;8/11/2022;Noviembre;2022;Cordoba;86;CORDOBA;5000;Cordoba;HONDA;BUSINESS;GLH 150;2021;$ 438.000,00
2909;$ 336.500,00;CERRADO;25/4/2023;Abril;2023;Mendoza;115;MAIPU;5515;Mendoza;HONDA;BUSINESS;WAVE  110;2014;$ 336.500,00
7545;$ 425.000,00;CERRADO;6/2/2024;Febrero;2024;USE;11;LONGCHAMPS;1854;Buenos Aires;ZANELLA;STREET;DUE 110 CLASSIC G2;2021;$ 425.000,00
6621;$ 973.000,00;CERRADO;27/12/2023;Diciembre;2023;Buenos Aires;1096;LUJAN;6700;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 973.000,00
1999;$ 197.500,00;CERRADO;7/2/2023;Febrero;2023;Mar del Plata;885;MIRAMAR;7607;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2017;$ 197.500,00
4419;$ 334.000,00;CERRADO;26/8/2023;Agosto;2023;Buenos Aires;133;LANUS;1824;Buenos Aires;CORVEN;CUB;MIRAGE  110 RT;2021;$ 334.000,00
1923;$ 254.000,00;CERRADO;30/1/2023;Enero;2023;Buenos Aires;786;MUNRO;1605;Buenos Aires;YAMAHA;SCOOTER;110 T DISK;2013;$ 254.000,00
3037;$ 4.020.000,00;CERRADO;6/5/2023;Mayo;2023;Rio Cuarto;1157;VILLA CARLOS PAZ;5152;Cordoba;BENELLI;STREET;TRK 502;2022;$ 4.020.000,00
3285;$ 389.000,00;CERRADO;30/5/2023;Mayo;2023;Mendoza;1219;GUAYMALLEN;5528;Mendoza;HONDA;BUSINESS;WAVE  110;2018;$ 389.000,00
934;$ 303.500,00;CERRADO;20/10/2022;Octubre;2022;Cordoba;309;ARGUELLO;5147;Cordoba;KYMCO;SCOOTER;LIKE 125;2013;$ 303.500,00
4945;$ 401.500,00;CERRADO;29/9/2023;Septiembre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;KELLER;STREET;KN110-8;2017;$ 401.500,00
4994;$ 1.103.000,00;CERRADO;2/10/2023;Octubre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;$ 1.103.000,00
6274;$ 525.000,00;CERRADO;11/12/2023;Diciembre;2023;Buenos Aires;1775;C.A.B.A.;1000;C.A. de Buenos Aires;GILERA;CUB;125 SMASH RR;2016;$ 525.000,00
6454;$ 755.500,00;CERRADO;19/12/2023;Diciembre;2023;Buenos Aires;1804;RUY DIAZ DE GUZMAN 1-900;1267;C.A. de Buenos Aires;SUZUKI;STREET;AX 100;2017;$ 755.500,00
5033;$ 202.500,00;CERRADO;5/10/2023;Octubre;2023;Cordoba;53;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;ZANELLA;SCOOTER;STYLER 125 EXCLUSIVE;2013;$ 202.500,00
5077;$ 498.000,00;CERRADO;8/10/2023;Octubre;2023;Buenos Aires;148;14 DE JULIO 1501-1700;1430;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110;2013;$ 498.000,00
5835;$ 460.000,00;CERRADO;20/11/2023;Noviembre;2023;Buenos Aires;794;ACHA MARIANO 1331-5000;1430;C.A. de Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2018;$ 460.000,00
6110;$ 1.078.000,00;CERRADO;3/12/2023;Diciembre;2023;Buenos Aires;678;RAMIREZ CARLOS MARIA 801-2700;1437;C.A. de Buenos Aires;HONDA;SPORT;CB    190R REPSOL;2017;$ 1.078.000,00
5417;$ 577.000,00;CERRADO;28/10/2023;Octubre;2023;Concepcion del Uruguay;1075;ALBARIÑO 2501-3800;1439;C.A. de Buenos Aires;KELLER;STREET;KN110-8;2021;$ 577.000,00
4879;$ 310.000,00;CERRADO;25/9/2023;Septiembre;2023;USE;66;INGENIERO PABLO NOGUES;1613;Buenos Aires;CORVEN;CUB;ENERGY  110 RT;2022;$ 310.000,00
6218;$ 1.313.000,00;CERRADO;8/12/2023;Diciembre;2023;USE;11;VIRREYES;1646;Buenos Aires;HONDA;SPORT;CB  190R;2016;$ 1.313.000,00
4983;$ 388.500,00;CERRADO;1/10/2023;Octubre;2023;Buenos Aires;45;BARRIO CHURRUCA;1657;Buenos Aires;ZANELLA;CUB;ZB 110 D RAYOS;2013;$ 388.500,00
6496;$ 1.100.000,00;CERRADO;21/12/2023;Diciembre;2023;Buenos Aires;68;JOSE C. PAZ;1665;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;$ 1.100.000,00
6295;$ 427.500,00;CERRADO;12/12/2023;Diciembre;2023;Buenos Aires;1779;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;KELLER;STREET;KN110-8;2022;$ 427.500,00
5164;$ 384.500,00;CERRADO;14/10/2023;Octubre;2023;Buenos Aires;1322;HURLINGHAM;1686;Buenos Aires;MOTOMEL;STREET;150 CG SERIE 2;2017;$ 384.500,00
5874;$ 1.268.500,00;CERRADO;22/11/2023;Noviembre;2023;Buenos Aires;1483;HURLINGHAM;1686;Buenos Aires;CORVEN;STREET;INDIANA 256;2013;$ 1.268.500,00
5496;$ 310.000,00;CERRADO;1/11/2023;Noviembre;2023;Buenos Aires;388;LIBERTAD;1716;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2016;$ 310.000,00
4982;$ 266.301,00;CERRADO;1/10/2023;Octubre;2023;9 de julio (provincia de Bs.As);47;GENERAL RODRIGUEZ;1748;Buenos Aires;BRAVA;STREET;NEVADA  110;2018;$ 266.301,00
5520;$ 480.500,00;CERRADO;2/11/2023;Noviembre;2023;Buenos Aires;772;GENERAL RODRIGUEZ;1748;Buenos Aires;YAMAHA;STREET;110 NEW CRYPTON;2013;$ 480.500,00
6470;$ 890.500,00;CERRADO;20/12/2023;Diciembre;2023;USE;8;GENERAL RODRIGUEZ;1748;Buenos Aires;YAMAHA;STREET;125 YBR ED;2013;$ 890.500,00
6294;$ 647.500,00;CERRADO;12/12/2023;Diciembre;2023;USE;11;LOMAS DEL MIRADOR;1752;Buenos Aires;GILERA;CUB;110 SMASH AUTOMATICA;2021;$ 647.500,00
6521;$ 752.500,00;CERRADO;22/12/2023;Diciembre;2023;Buenos Aires;1289;TRISTAN SUAREZ;1806;Buenos Aires;MOTOMEL;BUSINESS;110 DLX DELUXE;2022;$ 752.500,00
4665;$ 1.145.500,00;CERRADO;11/9/2023;Septiembre;2023;Buenos Aires;1322;MONTE GRANDE;1842;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2016;$ 1.145.500,00
5834;$ 411.500,00;CERRADO;20/11/2023;Noviembre;2023;Buenos Aires;1234;RAFAEL CALZADA;1847;Buenos Aires;KELLER;STREET;KN110-8;2019;$ 411.500,00
4878;$ 782.208,00;CERRADO;25/9/2023;Septiembre;2023;Buenos Aires;1354;QUILMES;1878;Buenos Aires;HONDA;ON OFF;XR  125 L;2013;$ 782.208,00
6111;$ 329.500,00;CERRADO;3/12/2023;Diciembre;2023;Buenos Aires;1004;BARRIO EL PARQUE;1891;Buenos Aires;BRAVA;STREET;NEVADA  110 BASE;2016;$ 329.500,00
5685;$ 453.500,00;CERRADO;12/11/2023;Noviembre;2023;Buenos Aires;757;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH VS;2020;$ 453.500,00
5156;$ 637.500,00;CERRADO;13/10/2023;Octubre;2023;USE;11;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;WAVE  110S NEW BASE;2020;$ 637.500,00
6293;$ 3.357.500,00;CERRADO;12/12/2023;Diciembre;2023;Rosario;382;ROSARIO;2000;Santa Fe;CF MOTO;-;250 NK (CF MOTO);2019;$ 3.357.500,00
5730;$ 3.846.000,00;CERRADO;14/11/2023;Noviembre;2023;Buenos Aires;26;ITUZAINGO;3302;Buenos Aires;BAJAJ;STREET;DOMINAR 400 TOURER;2023;$ 3.846.000,00
4666;$ 567.000,00;CERRADO;11/9/2023;Septiembre;2023;Cordoba;240;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110;2019;$ 567.000,00
4961;$ 776.000,00;CERRADO;30/9/2023;Septiembre;2023;Cordoba;960;CORDOBA;5000;Cordoba;YAMAHA;STREET;125 YBR ED;2014;$ 776.000,00
5195;$ 603.000,00;CERRADO;16/10/2023;Octubre;2023;Buenos Aires;1584;CORDOBA;5000;Cordoba;GILERA;ENDURO;150 SAHEL;2022;$ 603.000,00
5286;$ 1.372.507,00;CERRADO;21/10/2023;Octubre;2023;Cordoba;526;CORDOBA;5000;Cordoba;BAJAJ;STREET;ROUSER  200 NS;2017;$ 1.372.507,00
5578;$ 392.000,00;CERRADO;6/11/2023;Noviembre;2023;Cordoba;1645;CORDOBA;5000;Cordoba;KELLER;STREET;KN110-8;2018;$ 392.000,00
5636;$ 3.036.000,00;CERRADO;9/11/2023;Noviembre;2023;Cordoba;1658;CORDOBA;5000;Cordoba;BAJAJ;STREET;DOMINAR 400 NEW 2019;2021;$ 3.036.000,00
5194;$ 644.500,00;CERRADO;16/10/2023;Octubre;2023;Cordoba;111;BARRIO BAJO PALERMO;5009;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 644.500,00
4944;$ 456.500,00;CERRADO;29/9/2023;Septiembre;2023;Mendoza;450;MENDOZA;5500;Mendoza;CORVEN;ENDURO;TRIAX   150 R2;2014;$ 456.500,00
5418;$ 1.020.000,00;CERRADO;28/10/2023;Octubre;2023;Cordoba;1621;VILLA MARIA;5900;Cordoba;HONDA;BUSINESS;WAVE  110S C/D;2023;$ 1.020.000,00
5684;$ 668.000,00;CERRADO;12/11/2023;Noviembre;2023;Tandil;631;TANDIL;7000;Buenos Aires;ZANELLA;CUB;ZB 110 RT NEW;2022;$ 668.000,00
6273;$ 2.980.000,00;CERRADO;11/12/2023;Diciembre;2023;Mar del Plata;44;MAR DEL PLATA;7600;Buenos Aires;BAJAJ;STREET;DOMINAR 400;2019;$ 2.980.000,00
6072;$ 1.128.000,00;CERRADO;1/12/2023;Diciembre;2023;Buenos Aires;1741;BAHIA BLANCA;8000;Buenos Aires;YAMAHA;STREET;125 YBR ED;2020;$ 1.128.000,00
4845;$ 1.368.500,00;CERRADO;22/9/2023;Septiembre;2023;Neuquen;1523;NEUQUEN;8300;Neuquen;BENELLI;NAKED;TNT 250;2019;$ 1.368.500,00
6008;$ 2.326.000,00;CERRADO;28/11/2023;Noviembre;2023;Buenos Aires;26;DON TORCUATO;1611;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2022;$ 2.326.000,00
5924;$ 1.076.000,00;CERRADO;24/11/2023;Noviembre;2023;USE;11;CORDOBA;5000;Cordoba;YAMAHA;STREET;125 YBR ED;2017;$ 1.076.000,00
4420;$ 862.500,00;CERRADO;26/8/2023;Agosto;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2015;$ 862.500,00
3754;$ 583.000,00;CERRADO;10/7/2023;Julio;2023;Cordoba;111;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;$ 583.000,00
4356;$ 368.500,00;CERRADO;22/8/2023;Agosto;2023;La Plata;1441;CORDOBA;5000;Cordoba;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2021;$ 368.500,00
4421;$ 1.980.000,00;CERRADO;26/8/2023;Agosto;2023;Rosario;13;ROSARIO;2000;Santa Fe;BAJAJ;STREET;DOMINAR 400 NEW 2019;2022;$ 1.980.000,00
4846;$ 1.999.000,00;CERRADO;22/9/2023;Septiembre;2023;Buenos Aires;26;C.A.B.A.;1000;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2023;$ 1.999.000,00
8414;$ 670.000,00;CERRADO;16/3/2024;Marzo;2024;Buenos Aires;299;SAENZ PEÑA LUIS PTE. 1-1200;1110;C.A. de Buenos Aires;CORVEN;CUB;ENERGY  110 AD;2020;$ 670.000,00
8188;$ 2.812.500,00;CERRADO;5/3/2024;Marzo;2024;Buenos Aires;2087;CARACAS 2501-3500;1417;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2020;$ 2.812.500,00
6471;$ 688.500,00;CERRADO;20/12/2023;Diciembre;2023;USE;11;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;$ 688.500,00
6994;$ 2.062.500,00;CERRADO;13/1/2024;Enero;2024;Buenos Aires;299;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;$ 2.062.500,00
6523;$ 402.000,00;CERRADO;22/12/2023;Diciembre;2023;Mendoza;1815;14 DE JULIO 1501-1700;1430;C.A. de Buenos Aires;ZANELLA;CUB;ZB  110 AT;2020;$ 402.000,00
7072;$ 491.500,00;CERRADO;17/1/2024;Enero;2024;USE;11;SAN ISIDRO;1642;Buenos Aires;GILERA;CUB;110 SMASH AUTOMATICA;2021;$ 491.500,00
8237;$ 1.627.500,00;CERRADO;7/3/2024;Marzo;2024;Buenos Aires;1181;SAENZ PEÑA;1674;Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2015;$ 1.627.500,00
7017;$ 713.325,00;CERRADO;14/1/2024;Enero;2024;Buenos Aires;1180;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2023;$ 713.325,00
8051;$ 467.500,00;CERRADO;28/2/2024;Febrero;2024;Buenos Aires;367;CIUDADELA;1702;Buenos Aires;GILERA;CUB;110 SMASH VS;2018;$ 467.500,00
8189;$ 4.002.500,00;CERRADO;5/3/2024;Marzo;2024;Buenos Aires;194;FRANCISCO ALVAREZ;1746;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2020;$ 4.002.500,00
8618;$ 1.346.000,00;CERRADO;26/3/2024;Marzo;2024;USE;11;LAFERRERE;1757;Buenos Aires;MOTOMEL;ON OFF;200 SKUA;2016;$ 1.346.000,00
7653;$ 4.800.000,00;CERRADO;11/2/2024;Febrero;2024;USE;11;BARRIO JOSE INGENIEROS;1778;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2021;$ 4.800.000,00
8507;$ 2.390.500,00;CERRADO;21/3/2024;Marzo;2024;Buenos Aires;2113;LOMAS DE ZAMORA;1832;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2024;$ 2.390.500,00
8049;$ 2.456.000,00;CERRADO;28/2/2024;Febrero;2024;USE;11;RAFAEL CALZADA;1847;Buenos Aires;BAJAJ;STREET;BOXER BM 150;2021;$ 2.456.000,00
6522;$ 859.500,00;CERRADO;22/12/2023;Diciembre;2023;Mar del Plata;234;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;WAVE  110S NEW BASE;2019;$ 859.500,00
6340;$ 1.518.500,00;CERRADO;14/12/2023;Diciembre;2023;Parana;121;SANTA FE;3000;Santa Fe;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;$ 1.518.500,00
8050;$ 463.500,00;CERRADO;28/2/2024;Febrero;2024;Parana;121;SANTA FE;3000;Santa Fe;APPIA;CUB;110 CITIPLUS C/DISCO;2017;$ 463.500,00
7926;$ 625.000,00;CERRADO;22/2/2024;Febrero;2024;Parana;1313;SAN JOSE DEL RINCON;3001;Santa Fe;CORVEN;CUB;ENERGY  110 RT;2023;$ 625.000,00
5372;$ 600.000,00;CERRADO;26/10/2023;Octubre;2023;La Plata;22;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;$ 600.000,00
1960;$ 379.000,00;CERRADO;2/2/2023;Febrero;2023;USE;8;C.A.B.A.;1000;C.A. de Buenos Aires;CORVEN;ENDURO;TRIAX   150 R2;2021;$ 379.000,00
6009;$ 2.287.500,00;CERRADO;28/11/2023;Noviembre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 NEW;2018;$ 2.287.500,00
6088;$ 1.500.000,00;CERRADO;2/12/2023;Diciembre;2023;Buenos Aires;1180;C.A.B.A.;1000;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2017;$ 1.500.000,00
9056;$ 1.883.000,00;CERRADO;18/4/2024;Abril;2024;Buenos Aires;902;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2018;$ 1.883.000,00
